,citations,pet_resp,us_cite
20,"[u'501 U.S. 452', u'525 U.S. 366', u'473 U.S. 234', u'536 U.S. 424', u'535 U.S. 125', u'485 U.S. 568', u'501 U.S. 452', u'439 U.S. 60', u'527 U.S. 373', u'490 U.S. 107', u'512 U.S. 849', u'516 U.S. 479', u'505 U.S. 144', u'524 U.S. 206', u'521 U.S. 898', u'534 U.S. 533', u'387 U.S. 105', u'522 U.S. 52', u'354 U.S. 234', u'465 U.S. 208', u'404 U.S. 336', u'513 U.S. 64', u'491 U.S. 58', u'501 U.S. 597', u'525 U.S. 366', u'501 U.S. 452', u'465 U.S. 208', u'387 U.S. 105', u'522 U.S. 52', u'536 U.S. 424', u'534 U.S. 533', u'501 U.S. 452', u'534 U.S. 533', u'491 U.S. 58', u'473 U.S. 234', u'404 U.S. 336', u'387 U.S. 105', u'501 U.S. 597', u'439 U.S. 60', u'354 U.S. 234', u'536 U.S. 424', u'485 U.S. 568', u'505 U.S. 144', u'525 U.S. 366', u'521 U.S. 898', u'513 U.S. 64', u'490 U.S. 107', u'527 U.S. 373', u'524 U.S. 206', u'535 U.S. 125', u'516 U.S. 479', u'512 U.S. 849', u'522 U.S. 52']",1,541 U.S. 125
21,[],1,541 U.S. 125
22,"[u'527 U.S. 706', u'513 U.S. 179', u'525 U.S. 366', u'515 U.S. 687', u'531 U.S. 356', u'531 U.S. 288', u'522 U.S. 398', u'331 U.S. 519', u'467 U.S. 837', u'499 U.S. 365', u'536 U.S. 424', u'262 U.S. 182', u'455 U.S. 40', u'221 U.S. 559', u'491 U.S. 223', u'535 U.S. 125', u'510 U.S. 471', u'501 U.S. 868', u'501 U.S. 452', u'471 U.S. 34', u'446 U.S. 578', u'207 U.S. 161', u'528 U.S. 62', u'469 U.S. 256', u'133 U.S. 529', u'436 U.S. 658', u'504 U.S. 374', u'429 U.S. 274', u'534 U.S. 327', u'435 U.S. 679', u'505 U.S. 144', u'317 U.S. 341', u'451 U.S. 1', u'524 U.S. 206', u'411 U.S. 475', u'521 U.S. 898', u'534 U.S. 533', u'387 U.S. 105', u'522 U.S. 52', u'17 U.S. 518', u'404 U.S. 336', u'520 U.S. 1', u'478 U.S. 597', u'118 U.S. 375', u'452 U.S. 576', u'535 U.S. 635', u'529 U.S. 765', u'491 U.S. 58', u'501 U.S. 597', u'535 U.S. 635', u'525 U.S. 366', u'501 U.S. 452', u'522 U.S. 52', u'501 U.S. 452', u'429 U.S. 274', u'133 U.S. 529', u'455 U.S. 40', u'317 U.S. 341', u'436 U.S. 658', u'491 U.S. 58', u'529 U.S. 765', u'387 U.S. 105', u'118 U.S. 375', u'531 U.S. 356', u'531 U.S. 288', u'527 U.S. 706', u'520 U.S. 1', u'534 U.S. 327', u'534 U.S. 533', u'535 U.S. 125', u'534 U.S. 327', u'522 U.S. 398', u'522 U.S. 52', u'501 U.S. 868', u'478 U.S. 597', u'452 U.S. 576', u'446 U.S. 578', u'331 U.S. 519', u'513 U.S. 179', u'510 U.S. 471', u'504 U.S. 374', u'467 U.S. 837', u'515 U.S. 687', u'435 U.S. 679', u'469 U.S. 256', u'536 U.S. 424', u'501 U.S. 597', u'499 U.S. 365', u'501 U.S. 612', u'451 U.S. 1', u'317 U.S. 341', u'455 U.S. 40', u'471 U.S. 34', u'207 U.S. 161', u'262 U.S. 182', u'17 U.S. 518', u'221 U.S. 559', u'505 U.S. 144', u'521 U.S. 898', u'522 U.S. 52', u'501 U.S. 612', u'528 U.S. 62', u'491 U.S. 223', u'524 U.S. 206', u'404 U.S. 336', u'411 U.S. 475']",0,541 U.S. 125
23,[],1,541 U.S. 125
24,"[u'498 U.S. 517', u'287 U.S. 513', u'435 U.S. 389', u'510 U.S. 471', u'309 U.S. 242', u'314 U.S. 95', u'467 U.S. 512', u'316 U.S. 159', u'130 U.S. 396', u'421 U.S. 773', u'500 U.S. 72', u'460 U.S. 150', u'306 U.S. 381', u'486 U.S. 558', u'435 U.S. 679', u'292 U.S. 360', u'317 U.S. 341', u'434 U.S. 308', u'314 U.S. 306', u'312 U.S. 81', u'504 U.S. 607', u'258 U.S. 549', u'312 U.S. 600', u'503 U.S. 30', u'166 U.S. 290', u'322 U.S. 533', u'254 U.S. 491', u'275 U.S. 415', u'520 U.S. 821', u'312 U.S. 600', u'434 U.S. 308', u'510 U.S. 471', u'467 U.S. 512', u'309 U.S. 242', u'312 U.S. 600', u'312 U.S. 600', u'316 U.S. 159', u'434 U.S. 308', u'421 U.S. 773', u'314 U.S. 306', u'312 U.S. 81', u'467 U.S. 512', u'314 U.S. 95', u'287 U.S. 513', u'312 U.S. 600', u'312 U.S. 600', u'316 U.S. 159', u'292 U.S. 360', u'434 U.S. 308', u'434 U.S. 308', u'500 U.S. 72', u'421 U.S. 773', u'460 U.S. 150', u'435 U.S. 389', u'130 U.S. 396', u'166 U.S. 290', u'322 U.S. 533', u'314 U.S. 306', u'254 U.S. 491', u'312 U.S. 81', u'258 U.S. 549', u'306 U.S. 381', u'520 U.S. 821', u'486 U.S. 549', u'275 U.S. 415', u'309 U.S. 242', u'503 U.S. 30', u'510 U.S. 480', u'317 U.S. 341', u'460 U.S. 150', u'421 U.S. 773', u'421 U.S. 773', u'435 U.S. 679', u'504 U.S. 607', u'460 U.S. 150']",0,540 U.S. 736
25,"[u'521 U.S. 203', u'523 U.S. 666', u'392 U.S. 236', u'476 U.S. 693', u'393 U.S. 960', u'508 U.S. 520', u'473 U.S. 788', u'492 U.S. 872', u'468 U.S. 364', u'448 U.S. 297', u'480 U.S. 136', u'531 U.S. 533', u'465 U.S. 668', u'485 U.S. 439', u'432 U.S. 464', u'333 U.S. 203', u'435 U.S. 618', u'530 U.S. 793', u'319 U.S. 105', u'524 U.S. 569', u'413 U.S. 455', u'461 U.S. 540', u'98 U.S. 145', u'515 U.S. 819', u'500 U.S. 173', u'374 U.S. 203', u'374 U.S. 398', u'357 U.S. 513', u'449 U.S. 39', u'450 U.S. 707', u'455 U.S. 252', u'406 U.S. 205', u'493 U.S. 850', u'474 U.S. 481', u'474 U.S. 481', u'374 U.S. 203', u'493 U.S. 850', u'393 U.S. 960', u'485 U.S. 439', u'461 U.S. 540', u'374 U.S. 398', u'492 U.S. 872', u'435 U.S. 618', u'515 U.S. 819', u'508 U.S. 520', u'435 U.S. 618', u'500 U.S. 173', u'461 U.S. 540', u'432 U.S. 464', u'448 U.S. 297', u'432 U.S. 464', u'448 U.S. 297', u'461 U.S. 540', u'500 U.S. 173', u'524 U.S. 569', u'357 U.S. 513', u'531 U.S. 533', u'508 U.S. 520', u'515 U.S. 819', u'393 U.S. 960', u'461 U.S. 544', u'468 U.S. 364', u'531 U.S. 533', u'357 U.S. 513', u'521 U.S. 507', u'494 U.S. 872', u'374 U.S. 398', u'476 U.S. 693', u'413 U.S. 455', u'98 U.S. 145', u'319 U.S. 105', u'406 U.S. 205', u'455 U.S. 252', u'485 U.S. 439', u'494 U.S. 872', u'508 U.S. 520', u'374 U.S. 398', u'480 U.S. 136', u'450 U.S. 707', u'357 U.S. 513', u'435 U.S. 618', u'413 U.S. 455', u'333 U.S. 203', u'374 U.S. 203', u'449 U.S. 39', u'393 U.S. 960', u'392 U.S. 236', u'521 U.S. 203', u'530 U.S. 793', u'465 U.S. 668', u'515 U.S. 819', u'524 U.S. 569', u'523 U.S. 666', u'473 U.S. 788']",1,540 U.S. 712
26,"[u'431 U.S. 209', u'521 U.S. 203', u'529 U.S. 217', u'393 U.S. 960', u'310 U.S. 296', u'508 U.S. 520', u'371 U.S. 823', u'494 U.S. 872', u'448 U.S. 297', u'496 U.S. 1', u'432 U.S. 464', u'435 U.S. 618', u'515 U.S. 70', u'530 U.S. 793', u'413 U.S. 455', u'461 U.S. 540', u'410 U.S. 113', u'515 U.S. 819', u'374 U.S. 203', u'374 U.S. 398', u'514 U.S. 549', u'397 U.S. 664', u'454 U.S. 263', u'493 U.S. 850', u'474 U.S. 481', u'536 U.S. 639', u'474 U.S. 481', u'493 U.S. 850', u'521 U.S. 203', u'536 U.S. 639', u'371 U.S. 823', u'413 U.S. 455', u'431 U.S. 209', u'496 U.S. 1', u'461 U.S. 540', u'454 U.S. 263', u'515 U.S. 819', u'529 U.S. 217', u'374 U.S. 398', u'435 U.S. 618', u'448 U.S. 297', u'410 U.S. 113', u'432 U.S. 464', u'508 U.S. 520', u'494 U.S. 872', u'310 U.S. 296', u'374 U.S. 203', u'515 U.S. 70', u'433 U.S. 267', u'514 U.S. 549', u'393 U.S. 960', u'530 U.S. 793', u'397 U.S. 664', u'515 U.S. 819', u'454 U.S. 263', u'521 U.S. 203', u'413 U.S. 455']",1,540 U.S. 712
27,"[u'521 U.S. 203', u'496 U.S. 226', u'529 U.S. 217', u'514 U.S. 753', u'447 U.S. 455', u'508 U.S. 520', u'473 U.S. 432', u'427 U.S. 297', u'486 U.S. 456', u'473 U.S. 788', u'494 U.S. 872', u'330 U.S. 1', u'533 U.S. 98', u'448 U.S. 297', u'485 U.S. 46', u'508 U.S. 384', u'403 U.S. 602', u'432 U.S. 464', u'435 U.S. 618', u'458 U.S. 718', u'530 U.S. 793', u'463 U.S. 388', u'524 U.S. 569', u'413 U.S. 455', u'268 U.S. 510', u'408 U.S. 92', u'447 U.S. 74', u'505 U.S. 377', u'461 U.S. 540', u'515 U.S. 819', u'500 U.S. 173', u'308 U.S. 147', u'374 U.S. 398', u'357 U.S. 513', u'425 U.S. 748', u'417 U.S. 402', u'454 U.S. 263', u'493 U.S. 850', u'474 U.S. 481', u'509 U.S. 1', u'454 U.S. 263', u'508 U.S. 520', u'435 U.S. 618', u'515 U.S. 819', u'474 U.S. 481', u'494 U.S. 872', u'508 U.S. 520', u'435 U.S. 618', u'413 U.S. 455', u'530 U.S. 793', u'536 U.S. 639', u'374 U.S. 398', u'458 U.S. 718', u'308 U.S. 147', u'493 U.S. 850', u'454 U.S. 263', u'447 U.S. 74', u'485 U.S. 46', u'529 U.S. 217', u'454 U.S. 263', u'496 U.S. 226', u'435 U.S. 618', u'413 U.S. 455', u'417 U.S. 402', u'454 U.S. 263', u'268 U.S. 510', u'514 U.S. 753', u'533 U.S. 98', u'508 U.S. 384', u'515 U.S. 819', u'473 U.S. 788', u'530 U.S. 793', u'474 U.S. 481', u'425 U.S. 748', u'496 U.S. 226', u'500 U.S. 173', u'432 U.S. 464', u'448 U.S. 297', u'461 U.S. 540', u'500 U.S. 173', u'524 U.S. 569', u'463 U.S. 388', u'474 U.S. 481', u'509 U.S. 1', u'521 U.S. 203', u'530 U.S. 793', u'536 U.S. 639', u'357 U.S. 513', u'330 U.S. 1', u'403 U.S. 602', u'496 U.S. 226', u'486 U.S. 456', u'427 U.S. 297', u'473 U.S. 432', u'408 U.S. 92', u'447 U.S. 455', u'505 U.S. 377']",0,540 U.S. 712
28,"[u'513 U.S. 219', u'517 U.S. 25', u'519 U.S. 316', u'531 U.S. 425', u'507 U.S. 658', u'506 U.S. 125', u'532 U.S. 141', u'529 U.S. 120', u'505 U.S. 88', u'496 U.S. 530', u'446 U.S. 578', u'504 U.S. 374', u'514 U.S. 645', u'331 U.S. 218', u'416 U.S. 251', u'537 U.S. 51', u'421 U.S. 60', u'478 U.S. 597', u'529 U.S. 89', u'529 U.S. 765', u'406 U.S. 109', u'406 U.S. 109', u'421 U.S. 60', u'496 U.S. 530', u'537 U.S. 51', u'507 U.S. 658', u'532 U.S. 141', u'529 U.S. 89', u'331 U.S. 218', u'478 U.S. 597', u'531 U.S. 425', u'446 U.S. 578', u'416 U.S. 251', u'517 U.S. 25', u'504 U.S. 374', u'519 U.S. 316', u'513 U.S. 219', u'514 U.S. 645', u'506 U.S. 125', u'529 U.S. 765', u'529 U.S. 120', u'505 U.S. 88']",1,541 U.S. 246
29,"[u'513 U.S. 219', u'517 U.S. 25', u'519 U.S. 316', u'505 U.S. 504', u'536 U.S. 424', u'516 U.S. 235', u'520 U.S. 806', u'506 U.S. 125', u'532 U.S. 141', u'446 U.S. 578', u'362 U.S. 440', u'502 U.S. 215', u'518 U.S. 470', u'504 U.S. 374', u'446 U.S. 952', u'514 U.S. 645', u'519 U.S. 337', u'536 U.S. 355', u'416 U.S. 251', u'488 U.S. 19', u'537 U.S. 51', u'421 U.S. 60', u'427 U.S. 246', u'478 U.S. 597', u'529 U.S. 89', u'406 U.S. 109', u'531 U.S. 457', u'421 U.S. 60', u'427 U.S. 246', u'446 U.S. 952', u'362 U.S. 440', u'502 U.S. 215', u'519 U.S. 337', u'488 U.S. 19', u'537 U.S. 51', u'531 U.S. 457', u'516 U.S. 235', u'532 U.S. 141', u'519 U.S. 316', u'513 U.S. 219', u'514 U.S. 645', u'506 U.S. 125', u'504 U.S. 374', u'517 U.S. 25', u'478 U.S. 597', u'416 U.S. 251', u'446 U.S. 578', u'536 U.S. 424', u'518 U.S. 470', u'520 U.S. 806', u'505 U.S. 504', u'536 U.S. 355', u'532 U.S. 141', u'529 U.S. 89', u'406 U.S. 109']",0,541 U.S. 246
30,"[u'470 U.S. 392', u'470 U.S. 392', u'490 U.S. 122', u'467 U.S. 837', u'499 U.S. 530', u'525 U.S. 155', u'518 U.S. 470', u'464 U.S. 238', u'482 U.S. 522', u'189 U.S. 468', u'504 U.S. 655', u'486 U.S. 694', u'107 U.S. 454', u'443 U.S. 658', u'470 U.S. 392', u'470 U.S. 392', u'525 U.S. 155', u'189 U.S. 468', u'470 U.S. 392', u'189 U.S. 468', u'318 U.S. 423', u'486 U.S. 694', u'16 U.S. 522', u'504 U.S. 655', u'498 U.S. 1013', u'525 U.S. 155', u'467 U.S. 837', u'107 U.S. 454', u'443 U.S. 658', u'490 U.S. 122', u'499 U.S. 530', u'464 U.S. 238', u'518 U.S. 470']",0,540 U.S. 644
31,[],1,540 U.S. 644
32,"[u'470 U.S. 298', u'322 U.S. 143', u'425 U.S. 341', u'468 U.S. 420', u'450 U.S. 288', u'479 U.S. 157', u'479 U.S. 564', u'367 U.S. 568', u'479 U.S. 523', u'523 U.S. 833', u'384 U.S. 737', u'530 U.S. 428', u'380 U.S. 609', u'401 U.S. 222', u'378 U.S. 368', u'406 U.S. 441', u'414 U.S. 70', u'378 U.S. 1', u'417 U.S. 433', u'465 U.S. 420', u'384 U.S. 436', u'475 U.S. 412', u'378 U.S. 52', u'467 U.S. 649', u'470 U.S. 298', u'420 U.S. 714', u'446 U.S. 291', u'412 U.S. 218', u'436 U.S. 128', u'511 U.S. 318', u'346 U.S. 156', u'524 U.S. 666', u'331 U.S. 532', u'435 U.S. 268', u'414 U.S. 218', u'446 U.S. 544', u'517 U.S. 806', u'507 U.S. 680', u'371 U.S. 471', u'470 U.S. 298', u'470 U.S. 298', u'384 U.S. 436', u'494 U.S. 259', u'401 U.S. 222', u'417 U.S. 433', u'420 U.S. 714', u'467 U.S. 649', u'530 U.S. 428', u'384 U.S. 436', u'450 U.S. 288', u'380 U.S. 609', u'465 U.S. 420', u'414 U.S. 70', u'494 U.S. 259', u'524 U.S. 666', u'470 U.S. 298', u'507 U.S. 680', u'475 U.S. 412', u'406 U.S. 441', u'467 U.S. 649', u'378 U.S. 52', u'401 U.S. 222', u'420 U.S. 714', u'417 U.S. 433', u'470 U.S. 298', u'467 U.S. 649', u'535 U.S. 1028', u'536 U.S. 931', u'530 U.S. 428', u'479 U.S. 523', u'371 U.S. 471', u'435 U.S. 268', u'331 U.S. 532', u'378 U.S. 1', u'412 U.S. 218', u'523 U.S. 833', u'384 U.S. 737', u'511 U.S. 318', u'468 U.S. 420', u'446 U.S. 291', u'425 U.S. 341', u'517 U.S. 806', u'436 U.S. 128', u'446 U.S. 544', u'414 U.S. 218', u'524 U.S. 961', u'479 U.S. 564', u'367 U.S. 568', u'346 U.S. 156', u'378 U.S. 368', u'322 U.S. 143', u'479 U.S. 157']",1,542 U.S. 600
33,"[u'499 U.S. 279', u'486 U.S. 675', u'532 U.S. 318', u'468 U.S. 420', u'361 U.S. 199', u'116 U.S. 616', u'422 U.S. 590', u'391 U.S. 123', u'463 U.S. 1121', u'479 U.S. 157', u'479 U.S. 523', u'391 U.S. 346', u'384 U.S. 737', u'512 U.S. 452', u'530 U.S. 428', u'426 U.S. 610', u'492 U.S. 195', u'451 U.S. 477', u'364 U.S. 206', u'378 U.S. 478', u'439 U.S. 1310', u'442 U.S. 707', u'332 U.S. 596', u'401 U.S. 222', u'392 U.S. 219', u'373 U.S. 503', u'531 U.S. 32', u'304 U.S. 458', u'354 U.S. 449', u'378 U.S. 1', u'519 U.S. 408', u'391 U.S. 1', u'536 U.S. 24', u'397 U.S. 759', u'318 U.S. 332', u'501 U.S. 171', u'494 U.S. 344', u'423 U.S. 96', u'417 U.S. 433', u'474 U.S. 104', u'498 U.S. 146', u'384 U.S. 436', u'475 U.S. 412', u'308 U.S. 338', u'467 U.S. 649', u'441 U.S. 369', u'470 U.S. 298', u'420 U.S. 714', u'429 U.S. 492', u'394 U.S. 324', u'448 U.S. 98', u'446 U.S. 291', u'251 U.S. 385', u'360 U.S. 315', u'511 U.S. 318', u'532 U.S. 162', u'331 U.S. 532', u'468 U.S. 897', u'504 U.S. 36', u'384 U.S. 436', u'517 U.S. 806', u'507 U.S. 680', u'371 U.S. 471', u'384 U.S. 436', u'530 U.S. 428', u'384 U.S. 436', u'470 U.S. 298', u'116 U.S. 616', u'530 U.S. 428', u'420 U.S. 714', u'384 U.S. 436', u'511 U.S. 318', u'446 U.S. 291', u'467 U.S. 649', u'401 U.S. 222', u'470 U.S. 298', u'475 U.S. 412', u'373 U.S. 503', u'512 U.S. 452', u'468 U.S. 420', u'394 U.S. 324', u'479 U.S. 523', u'492 U.S. 195', u'532 U.S. 162', u'501 U.S. 171', u'498 U.S. 146', u'486 U.S. 675', u'451 U.S. 477', u'442 U.S. 707', u'479 U.S. 157', u'439 U.S. 1310', u'494 U.S. 344', u'423 U.S. 96', u'391 U.S. 1', u'507 U.S. 680', u'332 U.S. 596', u'384 U.S. 737', u'360 U.S. 315', u'378 U.S. 478', u'532 U.S. 318', u'532 U.S. 171', u'468 U.S. 897', u'364 U.S. 206', u'371 U.S. 471', u'308 U.S. 338', u'392 U.S. 219', u'251 U.S. 385', u'354 U.S. 449', u'318 U.S. 332', u'517 U.S. 806', u'519 U.S. 408', u'531 U.S. 32', u'422 U.S. 590', u'448 U.S. 98', u'474 U.S. 104', u'536 U.S. 24', u'373 U.S. 503', u'378 U.S. 1', u'499 U.S. 279', u'361 U.S. 199', u'391 U.S. 346', u'331 U.S. 532', u'470 U.S. 305', u'463 U.S. 1121', u'429 U.S. 492', u'397 U.S. 759', u'391 U.S. 123', u'504 U.S. 36', u'426 U.S. 610', u'384 U.S. 473', u'479 U.S. 531', u'441 U.S. 369', u'304 U.S. 458']",0,542 U.S. 600
34,[],1,540 U.S. 614
35,[],1,540 U.S. 614
36,"[u'332 U.S. 46', u'380 U.S. 545', u'401 U.S. 371', u'295 U.S. 247', u'357 U.S. 39', u'429 U.S. 338', u'167 U.S. 409', u'479 U.S. 442', u'424 U.S. 319', u'462 U.S. 791', u'339 U.S. 306', u'283 U.S. 589', u'436 U.S. 238', u'507 U.S. 746', u'495 U.S. 545', u'523 U.S. 517', u'479 U.S. 1063', u'510 U.S. 43', u'364 U.S. 301', u'310 U.S. 414', u'281 U.S. 489', u'514 U.S. 527', u'93 U.S. 274', u'479 U.S. 442', u'436 U.S. 238', u'495 U.S. 545', u'357 U.S. 39', u'523 U.S. 517', u'514 U.S. 527', u'479 U.S. 442', u'281 U.S. 489', u'479 U.S. 1063', u'357 U.S. 39', u'507 U.S. 746', u'310 U.S. 414', u'364 U.S. 301', u'281 U.S. 489', u'429 U.S. 338', u'357 U.S. 39', u'332 U.S. 46', u'93 U.S. 274', u'167 U.S. 409', u'339 U.S. 306', u'380 U.S. 545', u'401 U.S. 371', u'510 U.S. 43', u'283 U.S. 589', u'424 U.S. 319', u'380 U.S. 545', u'295 U.S. 247', u'462 U.S. 791', u'507 U.S. 746']",0,541 U.S. 114
37,"[u'317 U.S. 269', u'407 U.S. 25', u'523 U.S. 614', u'395 U.S. 238', u'397 U.S. 742', u'369 U.S. 506', u'329 U.S. 173', u'439 U.S. 212', u'511 U.S. 485', u'538 U.S. 11', u'422 U.S. 806', u'509 U.S. 389', u'426 U.S. 637', u'304 U.S. 458', u'528 U.S. 152', u'397 U.S. 759', u'535 U.S. 162', u'384 U.S. 436', u'511 U.S. 738', u'470 U.S. 298', u'506 U.S. 20', u'397 U.S. 790', u'487 U.S. 285', u'287 U.S. 45', u'404 U.S. 257', u'411 U.S. 258', u'323 U.S. 485', u'488 U.S. 563', u'520 U.S. 670', u'536 U.S. 622', u'441 U.S. 780', u'431 U.S. 181', u'332 U.S. 708', u'486 U.S. 153', u'323 U.S. 471', u'487 U.S. 285', u'304 U.S. 458', u'317 U.S. 269', u'536 U.S. 622', u'487 U.S. 285', u'304 U.S. 458', u'397 U.S. 742', u'395 U.S. 238', u'422 U.S. 806', u'332 U.S. 708', u'317 U.S. 269', u'511 U.S. 485', u'287 U.S. 45', u'323 U.S. 471', u'369 U.S. 506', u'422 U.S. 806', u'384 U.S. 436', u'470 U.S. 298', u'332 U.S. 708', u'536 U.S. 622', u'488 U.S. 563', u'411 U.S. 258', u'397 U.S. 759', u'397 U.S. 790', u'329 U.S. 173', u'426 U.S. 637', u'509 U.S. 389', u'528 U.S. 152', u'323 U.S. 485', u'506 U.S. 20', u'538 U.S. 11', u'441 U.S. 780', u'523 U.S. 614', u'511 U.S. 738', u'431 U.S. 181', u'404 U.S. 257', u'439 U.S. 212', u'535 U.S. 162', u'486 U.S. 153', u'520 U.S. 670']",1,541 U.S. 77
38,"[u'369 U.S. 186', u'536 U.S. 919', u'478 U.S. 109', u'531 U.S. 510', u'478 U.S. 109', u'532 U.S. 234', u'512 U.S. 874', u'462 U.S. 725', u'394 U.S. 526', u'515 U.S. 900', u'377 U.S. 533', u'534 U.S. 1110', u'509 U.S. 630', u'394 U.S. 542', u'376 U.S. 1', u'412 U.S. 783', u'478 U.S. 109', u'369 U.S. 186', u'376 U.S. 1', u'377 U.S. 533', u'532 U.S. 234', u'478 U.S. 109', u'512 U.S. 874', u'377 U.S. 533', u'515 U.S. 900', u'509 U.S. 630', u'536 U.S. 919', u'534 U.S. 1110', u'462 U.S. 725', u'412 U.S. 783', u'394 U.S. 542', u'394 U.S. 526', u'531 U.S. 510']",1,541 U.S. 267
39,"[u'478 U.S. 109', u'504 U.S. 938', u'488 U.S. 1024', u'488 U.S. 1024', u'369 U.S. 186', u'517 U.S. 952', u'328 U.S. 549', u'531 U.S. 510', u'478 U.S. 109', u'532 U.S. 234', u'427 U.S. 347', u'412 U.S. 735', u'393 U.S. 385', u'512 U.S. 997', u'462 U.S. 725', u'394 U.S. 542', u'377 U.S. 713', u'515 U.S. 900', u'408 U.S. 92', u'377 U.S. 533', u'7 U.S. 620', u'515 U.S. 819', u'509 U.S. 630', u'285 U.S. 355', u'478 U.S. 30', u'514 U.S. 779', u'376 U.S. 1', u'403 U.S. 124', u'488 U.S. 1024', u'478 U.S. 30', u'517 U.S. 952', u'488 U.S. 1024', u'537 U.S. 801', u'376 U.S. 254', u'462 U.S. 725', u'537 U.S. 801', u'514 U.S. 779', u'515 U.S. 900', u'509 U.S. 630', u'369 U.S. 186', u'377 U.S. 533', u'394 U.S. 542', u'319 U.S. 624', u'427 U.S. 347', u'515 U.S. 819', u'408 U.S. 92', u'517 U.S. 620', u'393 U.S. 385', u'412 U.S. 735', u'376 U.S. 1', u'285 U.S. 355', u'531 U.S. 510', u'504 U.S. 938', u'328 U.S. 549', u'403 U.S. 124', u'377 U.S. 713', u'512 U.S. 997']",1,541 U.S. 267
40,"[u'526 U.S. 865', u'440 U.S. 668', u'188 U.S. 526', u'476 U.S. 1141', u'522 U.S. 3', u'485 U.S. 535', u'462 U.S. 36', u'462 U.S. 36', u'485 U.S. 535', u'440 U.S. 668', u'526 U.S. 865', u'188 U.S. 526', u'476 U.S. 1141', u'522 U.S. 3']",1,541 U.S. 176
41,"[u'526 U.S. 865', u'436 U.S. 604', u'467 U.S. 203', u'154 U.S. 288', u'511 U.S. 531', u'398 U.S. 235', u'250 U.S. 14', u'534 U.S. 84', u'197 U.S. 313', u'233 U.S. 236', u'533 U.S. 167', u'502 U.S. 197', u'431 U.S. 720', u'143 U.S. 394', u'440 U.S. 668', u'188 U.S. 526', u'491 U.S. 164', u'501 U.S. 808', u'476 U.S. 1141', u'537 U.S. 878', u'522 U.S. 3', u'390 U.S. 599', u'245 U.S. 563', u'353 U.S. 112', u'462 U.S. 36', u'462 U.S. 36', u'462 U.S. 36', u'245 U.S. 563', u'233 U.S. 236', u'462 U.S. 36', u'462 U.S. 36', u'462 U.S. 36', u'353 U.S. 112', u'440 U.S. 668', u'188 U.S. 526', u'526 U.S. 865', u'533 U.S. 167', u'511 U.S. 531', u'534 U.S. 84', u'462 U.S. 36', u'390 U.S. 599', u'154 U.S. 288', u'197 U.S. 313', u'143 U.S. 394', u'353 U.S. 112', u'436 U.S. 604', u'250 U.S. 14', u'491 U.S. 164', u'467 U.S. 203', u'502 U.S. 197', u'431 U.S. 720', u'522 U.S. 3', u'501 U.S. 808', u'398 U.S. 235', u'537 U.S. 878', u'476 U.S. 1141']",0,541 U.S. 176
42,"[u'486 U.S. 367', u'333 U.S. 740', u'536 U.S. 304', u'516 U.S. 835', u'484 U.S. 873', u'494 U.S. 370', u'472 U.S. 320', u'479 U.S. 538', u'455 U.S. 104', u'505 U.S. 1079', u'408 U.S. 238', u'372 U.S. 335', u'508 U.S. 333', u'506 U.S. 461', u'518 U.S. 152', u'428 U.S. 153', u'381 U.S. 479', u'481 U.S. 393', u'536 U.S. 266', u'520 U.S. 518', u'438 U.S. 586', u'401 U.S. 667', u'480 U.S. 228', u'494 U.S. 433', u'486 U.S. 367', u'521 U.S. 151', u'432 U.S. 197', u'532 U.S. 782', u'492 U.S. 302', u'429 U.S. 877', u'428 U.S. 325', u'494 U.S. 484', u'497 U.S. 227', u'512 U.S. 154', u'476 U.S. 1', u'489 U.S. 288', u'497 U.S. 639', u'428 U.S. 325', u'516 U.S. 835', u'536 U.S. 266', u'489 U.S. 288', u'484 U.S. 873', u'489 U.S. 288', u'486 U.S. 367', u'489 U.S. 288', u'438 U.S. 586', u'494 U.S. 484', u'486 U.S. 367', u'494 U.S. 433', u'521 U.S. 151', u'520 U.S. 518', u'494 U.S. 484', u'497 U.S. 227', u'512 U.S. 154', u'505 U.S. 1079', u'518 U.S. 152', u'508 U.S. 333', u'506 U.S. 461', u'494 U.S. 484', u'438 U.S. 586', u'428 U.S. 280', u'428 U.S. 325', u'455 U.S. 104', u'333 U.S. 740', u'476 U.S. 1', u'479 U.S. 538', u'481 U.S. 393', u'494 U.S. 433', u'464 U.S. 865', u'513 U.S. 1035', u'408 U.S. 238', u'428 U.S. 153', u'497 U.S. 639', u'480 U.S. 228', u'432 U.S. 197', u'429 U.S. 877', u'494 U.S. 484', u'401 U.S. 667', u'381 U.S. 479', u'492 U.S. 302', u'536 U.S. 304', u'497 U.S. 227', u'372 U.S. 335', u'521 U.S. 151', u'520 U.S. 518', u'472 U.S. 320', u'537 U.S. 19', u'537 U.S. 3', u'532 U.S. 782', u'502 U.S. 902', u'524 U.S. 911', u'494 U.S. 370', u'528 U.S. 1169', u'498 U.S. 881', u'494 U.S. 1038', u'513 U.S. 841', u'502 U.S. 1110', u'531 U.S. 1021', u'499 U.S. 970', u'528 U.S. 842', u'516 U.S. 1095', u'514 U.S. 1119']",1,542 U.S. 406
